Progress,Duration..in.seconds.,Finished,TA_ID,S1,S2,S3,S4,S5,S6,S7,Eng,I1,I2,I3,I4,I5,I6,I7,inst,C1,C2,C3,C4,C5,course,St_Year,St_Gender,Gender_3_TEXT,St_Race,Race_9_TEXT,Race_7_TEXT,Int.l,first_gen,st_gen,st_race,ta_gen,ta_race,stem,aut_sup,lrn_env,aut_sup_c,lrnenv_c,course_c
100,440,1,22,5,4,6,6,4,5,5,5,6,6,6,6,6,6,6,6,5,5,3,5,5,4.6,1,1,,2,,,0,2,F,A,W,B,N,5.142857142857143,2.7142857142857144,0.28554591374174354,-0.3420541380650173,-0.42081064730762296
100,424,1,14,3,5,4,5,4,5,5,4.428571429,5,5,5,4,5,5,5,4.857142857,4,5,4,5,NA,4.5,2,1,,2,,,0,1,F,A,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.5208106473076226
100,189,1,31,4,5,4,5,5,5,5,4.714285714,5,4,3,2,NA,4,4,3.666666667,4,5,4,4,5,4.4,1,1,,2,,,1,1,F,A,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,-0.6208106473076223
100,296,1,14,3,4,5,5,5,4,5,4.428571429,4,3,4,4,5,4,5,4.142857143,5,5,4,4,4,4.4,2,1,,2,,,0,2,F,A,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.6208106473076223
100,230,1,34,2,3,3,5,5,5,3,3.714285714,5,4,3,4,4,4,5,4.142857143,4,4,4,5,5,4.4,3,1,,2,,,0,1,F,A,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.6208106473076223
100,338,1,79,5,5,5,5,4,4,5,4.714285714,5,5,5,5,5,5,5,5,5,4,4,4,5,4.4,3,1,,2,,,0,2,F,A,M,W,N,4.642857142857143,2.857142857142857,-0.21445408625825646,-0.19919699520787448,-0.6208106473076223
100,661,1,46,5,4,5,5,3,5,6,4.714285714,6,6,5,5,5,4,5,5.142857143,5,4,5,3,5,4.4,1,1,,2,,,0,2,F,A,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-0.6208106473076223
100,501,1,46,5,5,4,6,5,6,6,5.285714286,6,5,5,5,5,5,6,5.285714286,5,4,5,4,4,4.4,1,1,,2,,,0,1,F,A,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-0.6208106473076223
100,358,1,74,4,5,5,5,4,6,5,4.857142857,6,5,5,5,4,4,5,4.857142857,4,3,NA,4,6,4.25,2,1,,2,,,0,2,F,A,W,W,Y,5.571428571428571,3.5714285714285716,0.7141173423131715,0.5150887190778399,-0.7708106473076226
100,159,1,17,4,6,4,4,4,NA,5,4.5,5,5,5,5,5,5,5,5,4,5,4,4,4,4.2,3,1,,2,,,0,2,F,A,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,-0.8208106473076224
100,219,1,34,5,3,4,6,6,3,5,4.571428571,5,5,5,5,5,5,5,5,3,6,4,5,3,4.2,3,1,,2,,,0,2,F,A,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.8208106473076224
100,230,1,80,4,5,5,4,5,5,6,4.857142857,6,6,5,5,4,6,6,5.428571429,4,2,5,5,5,4.2,4,1,,2,,,0,1,F,A,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-0.8208106473076224
100,447,1,46,5,6,4,5,4,5,4,4.714285714,5,4,5,4,3,4,5,4.285714286,4,4,3,4,5,4,1,1,,2,,,0,2,F,A,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-1.0208106473076226
100,250,1,31,5,5,4,6,6,4,4,4.857142857,5,4,4,5,4,5,5,4.571428571,3,5,3,4,5,4,1,1,,2,,,0,1,F,A,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,-1.0208106473076226
100,286,1,80,4,6,4,4,4,5,5,4.571428571,5,4,5,5,5,5,5,4.857142857,4,4,4,3,5,4,4,1,,2,,,0,2,F,A,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.0208106473076226
100,182,1,18,5,5,5,5,3,4,6,4.714285714,6,5,4,5,5,5,6,5.142857143,5,5,3,3,4,4,2,1,,2,,,0,2,F,A,W,W,Y,5.785714285714286,3.5714285714285716,0.9284030565988859,0.5150887190778399,-1.0208106473076226
100,260,1,57,5,6,5,6,5,5,5,5.285714286,6,5,5,5,4,6,6,5.285714286,5,4,3,4,4,4,1,1,,2,,,0,2,F,A,W,MR,N,5.928571428571429,4,1.0712601994560291,0.9436601476492683,-1.0208106473076226
100,207,1,26,6,6,4,6,6,6,6,5.714285714,6,5,5,6,6,5,6,5.571428571,4,5,4,2,5,4,4,1,,2,,,0,2,F,A,M,W,Y,5.285714285714286,3,0.4284030565988859,-0.05633985235073169,-1.0208106473076226
100,204,1,24,6,5,5,4,5,5,5,5,6,5,6,6,5,6,6,5.714285714,4,4,4,4,4,4,5,1,,2,,,0,2,F,A,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,-1.0208106473076226
100,314,1,35,4,5,3,4,2,5,6,4.142857143,6,6,6,5,6,5,6,5.714285714,4,6,6,2,2,4,3,1,,2,,,0,2,F,A,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,-1.0208106473076226
100,239,1,34,6,5,5,4,4,4,4,4.571428571,5,4,5,5,NA,4,5,4.666666667,6,4,3,4,2,3.8,1,1,,2,,,0,2,F,A,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-1.2208106473076228
100,314,1,24,5,5,4,3,3,5,5,4.285714286,6,5,4,5,4,4,5,4.714285714,5,5,4,3,2,3.8,4,1,,2,,,0,2,F,A,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,-1.2208106473076228
100,230,1,52,6,5,4,4,5,5,5,4.857142857,6,6,6,6,6,6,6,6,4,4,4,3,4,3.8,1,1,,2,,,0,2,F,A,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.2208106473076228
100,198,1,78,4,2,4,3,4,2,2,3,5,4,4,6,NA,5,6,5,3,5,2,4,4,3.6,1,1,,2,,,0,2,F,A,W,W,N,4.714285714285714,3.142857142857143,-0.14302551482968529,0.0865172905064111,-1.4208106473076225
100,280,1,21,5,4,3,3,4,5,5,4.142857143,6,5,5,4,NA,5,5,5,4,4,NA,3,3,3.5,1,1,,2,,,0,2,F,A,W,W,N,5.785714285714286,3.7142857142857144,0.9284030565988859,0.6579458619349827,-1.5208106473076226
100,241,1,24,5,2,4,4,3,2,3,3.285714286,5,5,4,4,5,5,5,4.714285714,4,3,3,3,4,3.4,4,1,,2,,,1,2,F,A,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,-1.6208106473076227
100,215,1,24,4,4,5,5,4,5,5,4.571428571,6,6,6,5,5,6,6,5.714285714,5,4,3,2,3,3.4,4,1,,2,,,0,2,F,A,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,-1.6208106473076227
100,420,1,79,5,4,5,4,5,3,2,4,5,4,4,3,3,4,5,4,3,4,4,3,2,3.2,5,1,,2,,,0,1,F,A,M,W,N,4.642857142857143,2.857142857142857,-0.21445408625825646,-0.19919699520787448,-1.8208106473076224
100,190,1,77,5,5,3,3,4,5,6,4.428571429,6,4,4,4,NA,5,5,4.666666667,4,1,5,3,3,3.2,2,1,,2,,,0,2,F,A,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,-1.8208106473076224
100,231,1,47,4,3,3,2,3,1,2,2.571428571,1,3,4,2,2,4,4,2.857142857,3,1,4,3,4,3,3,1,,2,,,0,1,F,A,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,-2.0208106473076226
100,228,1,80,4,3,3,5,3,3,5,3.714285714,4,4,3,3,3,4,4,3.571428571,3,3,2,3,4,3,5,1,,2,,,0,2,F,A,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-2.0208106473076226
100,874,1,31,5,4,6,6,6,4,6,5.285714286,6,6,6,2,6,6,6,5.428571429,6,6,6,6,6,6,1,1,,3,,,0,2,F,AA,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.9791893526923774
100,212,1,34,6,5,6,6,6,5,5,5.571428571,5,6,6,6,5,5,6,5.571428571,6,6,6,6,6,6,1,1,,3,,,0,2,F,AA,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,0.9791893526923774
100,214,1,31,5,4,5,5,5,5,6,5,6,6,6,5,6,6,6,5.857142857,6,6,6,6,6,6,3,1,,3,,,0,1,F,AA,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.9791893526923774
100,178,1,47,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,3,,,0,1,F,AA,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,0.9791893526923774
100,272,1,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,3,,,0,2,F,AA,M,W,N,3.2142857142857144,3.142857142857143,-1.6430255148296853,0.0865172905064111,0.9791893526923774
100,211,1,16,5,5,6,5,5,5,5,5.142857143,6,6,5,5,5,6,6,5.571428571,5,5,6,6,6,5.6,1,1,,3,,,0,2,F,AA,M,W,N,3.2142857142857144,3.142857142857143,-1.6430255148296853,0.0865172905064111,0.579189352692377
100,329,1,17,6,5,6,5,6,6,6,5.714285714,6,6,6,6,6,6,6,6,5,5,6,6,6,5.6,3,1,,3,,,0,2,F,AA,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,0.579189352692377
100,636,1,41,6,5,5,4,5,5,5,5,5,NA,5,5,4,4,5,4.666666667,5,6,5,NA,6,5.5,4,1,,3,,,0,2,F,AA,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.4791893526923774
100,301,1,80,3,4,5,5,4,5,6,4.571428571,6,5,6,4,4,6,6,5.285714286,5,5,6,5,6,5.4,3,1,,3,,,0,2,F,AA,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.37918935269237775
100,148,1,35,5,6,6,6,6,6,6,5.857142857,6,6,5,5,6,5,6,5.571428571,5,5,5,6,6,5.4,2,1,,3,,,0,1,F,AA,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.37918935269237775
100,289,1,9,5,6,5,6,6,6,6,5.714285714,5,4,5,5,5,5,5,4.857142857,5,6,5,5,5,5.2,1,1,,3,,,0,2,F,AA,W,NA,N,4,3,-0.8573112291153997,-0.05633985235073169,0.17918935269237757
100,200,1,31,5,5,5,6,6,6,6,5.571428571,6,6,6,6,5,5,5,5.571428571,5,5,5,5,6,5.2,1,1,,3,,,0,1,F,AA,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.17918935269237757
100,307,1,34,5,4,5,5,6,5,5,5,5,5,5,4,4,5,5,4.714285714,5,5,5,5,5,5,2,1,,3,,,0,2,F,AA,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.02081064730762261
100,373,1,17,5,5,5,4,5,5,5,4.857142857,6,5,5,4,5,5,4,4.857142857,5,5,5,5,5,5,3,1,,3,,,0,1,F,AA,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,-0.02081064730762261
100,160,1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,,3,,,0,1,F,AA,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-0.02081064730762261
100,337,1,34,5,5,NA,5,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,1,1,,3,,,0,2,F,AA,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.02081064730762261
100,224,1,14,5,4,4,6,5,5,6,5,6,5,5,5,5,5,6,5.285714286,6,6,4,5,4,5,2,1,,3,,,0,2,F,AA,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.02081064730762261
100,10640,1,9,6,5,5,5,5,5,5,5.142857143,6,6,5,5,5,5,5,5.285714286,5,5,5,5,5,5,1,1,,3,,,0,2,F,AA,W,NA,N,4,3,-0.8573112291153997,-0.05633985235073169,-0.02081064730762261
100,333,1,18,5,5,4,5,4,5,6,4.857142857,6,5,6,6,5,6,6,5.714285714,5,5,5,5,5,5,3,1,,3,,,0,1,F,AA,W,W,Y,5.785714285714286,3.5714285714285716,0.9284030565988859,0.5150887190778399,-0.02081064730762261
100,405,1,58,4,3,4,3,2,4,6,3.714285714,6,6,6,6,NA,6,6,6,5,6,3,5,6,5,1,1,,3,,,0,2,F,AA,NB,W,N,5,3.2857142857142856,0.1426887708846003,0.2293744333635539,-0.02081064730762261
100,212,1,34,3,5,4,5,4,5,5,4.428571429,5,5,4,4,4,2,5,4.142857143,5,4,5,5,5,4.8,1,1,,3,,,0,2,F,AA,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.2208106473076228
100,443,1,46,3,5,5,5,5,6,6,5,6,5,6,5,5,5,5,5.285714286,5,5,4,5,5,4.8,1,1,,3,,,0,2,F,AA,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-0.2208106473076228
100,357,1,14,4,5,3,5,5,6,6,4.857142857,6,4,4,4,6,5,6,5,3,6,4,4,6,4.6,2,1,,3,,,0,2,F,AA,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.42081064730762296
100,290,1,36,4,4,4,5,4,5,5,4.428571429,5,5,5,5,NA,5,5,5,5,5,5,3,5,4.6,3,1,,3,,,0,2,F,AA,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-0.42081064730762296
100,207,1,16,5,6,5,5,4,5,6,5.142857143,6,5,5,6,4,5,6,5.285714286,5,6,4,3,5,4.6,1,1,,3,,,0,2,F,AA,M,W,N,3.2142857142857144,3.142857142857143,-1.6430255148296853,0.0865172905064111,-0.42081064730762296
100,474,1,34,6,5,6,6,6,5,2,5.142857143,5,5,4,5,NA,4,4,4.5,3,5,3,6,5,4.4,4,1,,3,,,0,2,F,AA,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.6208106473076223
100,397,1,80,5,5,5,5,6,2,5,4.714285714,5,5,5,5,5,4,5,4.857142857,5,3,5,5,4,4.4,3,1,,3,,,0,2,F,AA,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-0.6208106473076223
100,188,1,36,6,4,6,5,4,4,5,4.857142857,6,6,6,6,6,6,6,6,4,4,4,5,5,4.4,2,1,,3,,,0,1,F,AA,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-0.6208106473076223
100,142,1,79,5,6,3,5,5,5,5,4.857142857,6,6,6,6,6,6,6,6,3,5,5,2,5,4,4,1,,3,,,0,2,F,AA,M,W,N,4.642857142857143,2.857142857142857,-0.21445408625825646,-0.19919699520787448,-1.0208106473076226
100,221,1,80,4,3,5,5,3,2,NA,3.666666667,6,4,4,5,3,6,6,4.857142857,4,5,4,2,4,3.8,5,1,,3,,,0,2,F,AA,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.2208106473076228
100,407,1,36,3,3,3,4,2,5,5,3.571428571,5,NA,NA,3,4,5,5,4.4,4,4,3,3,3,3.4,3,1,,3,,,0,2,F,AA,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-1.6208106473076227
100,205,1,80,4,2,4,1,1,2,6,2.857142857,6,5,4,4,5,4,6,4.857142857,4,2,2,5,4,3.4,2,1,,3,,,0,1,F,AA,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.6208106473076227
100,211,1,47,5,4,6,5,5,6,6,5.285714286,4,5,6,6,4,6,6,5.285714286,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,0.9791893526923774
100,224,1,9,4,6,6,6,6,6,6,5.714285714,6,5,5,5,6,6,6,5.571428571,6,6,6,6,6,6,1,1,,5,,,1,2,F,WT,W,NA,N,4,3,-0.8573112291153997,-0.05633985235073169,0.9791893526923774
100,180,1,7,6,5,5,6,5,5,6,5.428571429,6,6,6,6,NA,5,6,5.833333333,6,6,6,6,6,6,1,1,,5,,,0,1,F,WT,W,W,N,5.071428571428571,3.142857142857143,0.21411734231317148,0.0865172905064111,0.9791893526923774
100,190,1,69,5,5,5,6,5,5,5,5.142857143,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.9791893526923774
100,214,1,32,6,6,6,6,5,5,6,5.714285714,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,W,LX,N,4.642857142857143,3.2857142857142856,-0.21445408625825646,0.2293744333635539,0.9791893526923774
100,234,1,79,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,W,N,4.642857142857143,2.857142857142857,-0.21445408625825646,-0.19919699520787448,0.9791893526923774
100,221,1,41,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.9791893526923774
100,272,1,16,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,M,W,N,3.2142857142857144,3.142857142857143,-1.6430255148296853,0.0865172905064111,0.9791893526923774
100,216,1,69,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.9791893526923774
100,254,1,69,5,4,6,6,5,5,5,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.9791893526923774
100,536,1,69,6,6,5,6,5,6,4,5.428571429,6,6,6,6,NA,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.9791893526923774
100,277,1,47,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,0.9791893526923774
100,239,1,6,6,5,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,0.9791893526923774
100,199,1,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,5,,,0,2,F,WT,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,0.9791893526923774
100,157,1,21,4,4,5,6,6,6,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,W,N,5.785714285714286,3.7142857142857144,0.9284030565988859,0.6579458619349827,0.9791893526923774
100,289,1,14,5,4,5,4,5,5,5,4.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,5,,,0,2,F,WT,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,0.9791893526923774
100,239,1,43,5,6,5,5,5,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,M,W,N,4.285714285714286,3.142857142857143,-0.5715969434011141,0.0865172905064111,0.9791893526923774
100,242,1,43,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,M,W,N,4.285714285714286,3.142857142857143,-0.5715969434011141,0.0865172905064111,0.9791893526923774
100,150,1,43,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,M,W,N,4.285714285714286,3.142857142857143,-0.5715969434011141,0.0865172905064111,0.9791893526923774
100,273,1,36,4,5,5,5,6,6,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,0.9791893526923774
100,211,1,36,6,6,6,6,4,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,NA,6,6,6,2,1,,5,,,0,2,F,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,0.9791893526923774
100,311,1,77,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,0.9791893526923774
100,139,1,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,NA,N,4,3,-0.8573112291153997,-0.05633985235073169,0.9791893526923774
100,320,1,31,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.9791893526923774
100,256,1,35,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.9791893526923774
100,315,1,35,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,0,2,F,WT,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.9791893526923774
100,378,1,35,6,5,6,6,5,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,5,,,1,2,F,WT,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.9791893526923774
100,618,1,34,5,5,5,5,6,5,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,,5,,,0,2,F,WT,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,0.9791893526923774
100,166,1,1,5,4,5,6,6,5,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,W,N,5.428571428571429,3,0.5712601994560291,-0.05633985235073169,0.9791893526923774
100,169,1,1,6,4,5,6,6,5,4,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,W,N,5.428571428571429,3,0.5712601994560291,-0.05633985235073169,0.9791893526923774
100,176,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,W,N,5.428571428571429,3,0.5712601994560291,-0.05633985235073169,0.9791893526923774
100,210,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,1,F,WT,W,W,N,5.428571428571429,3,0.5712601994560291,-0.05633985235073169,0.9791893526923774
100,329,1,23,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,5,,,0,2,F,WT,W,A,N,5.214285714285714,2.857142857142857,0.3569744851703147,-0.19919699520787448,0.9791893526923774
100,88,1,52,6,6,4,6,6,6,6,5.714285714,4,4,5,5,NA,6,5,4.833333333,6,6,6,6,5,5.8,2,1,,5,,,0,2,F,WT,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.7791893526923772
100,169,1,69,5,5,6,6,6,6,6,5.714285714,6,5,6,6,NA,5,6,5.666666667,6,6,6,5,6,5.8,1,1,,5,,,0,2,F,WT,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.7791893526923772
100,376,1,23,5,5,6,6,5,6,6,5.571428571,6,6,6,5,6,5,6,5.714285714,6,5,6,6,6,5.8,1,1,,5,,,0,2,F,WT,W,A,N,5.214285714285714,2.857142857142857,0.3569744851703147,-0.19919699520787448,0.7791893526923772
100,222,1,17,5,5,5,6,6,6,6,5.571428571,6,6,6,5,6,6,6,5.857142857,5,6,6,6,6,5.8,4,1,,5,,,0,2,F,WT,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,0.7791893526923772
100,437,1,39,6,2,5,5,5,5,6,4.857142857,6,6,6,6,5,6,6,5.857142857,6,5,6,6,6,5.8,1,1,,5,,,1,2,F,WT,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,0.7791893526923772
100,239,1,46,5,5,6,5,6,6,6,5.571428571,6,6,6,6,5,6,6,5.857142857,6,6,5,6,6,5.8,1,1,,5,,,0,2,F,WT,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,0.7791893526923772
100,166,1,52,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5.8,1,1,,5,,,0,2,F,WT,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.7791893526923772
100,280,1,36,6,5,6,6,5,6,5,5.571428571,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,2,1,,5,,,0,2,F,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,0.7791893526923772
100,708,1,39,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5.8,1,1,,5,,,0,2,F,WT,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,0.7791893526923772
100,3126,1,41,6,6,6,6,6,6,6,6,6,6,6,6,NA,6,6,6,5,6,6,6,6,5.8,1,1,,5,,,0,2,F,WT,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.7791893526923772
100,424,1,35,5,5,5,6,5,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,5,,,0,2,F,WT,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.7791893526923772
100,285,1,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,1,,5,,,0,2,F,WT,W,A,N,5.214285714285714,2.857142857142857,0.3569744851703147,-0.19919699520787448,0.7791893526923772
100,300,1,46,5,6,6,6,5,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,5,5.8,1,1,,5,,,0,2,F,WT,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,0.7791893526923772
