country,gm_GNP,income,happy
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,0,4
U.S.A.,1.1093999999999997,5,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,0,3
U.S.A.,1.1093999999999997,0,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,2,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,2,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,0,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,1,3
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,2,2
U.S.A.,1.1093999999999997,3,2
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,5,4
U.S.A.,1.1093999999999997,6,3
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,0,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,5,2
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,5,4
U.S.A.,1.1093999999999997,6,3
U.S.A.,1.1093999999999997,0,1
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,2,4
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,7,3
U.S.A.,1.1093999999999997,2,3
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,5,4
U.S.A.,1.1093999999999997,0,4
U.S.A.,1.1093999999999997,2,2
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,6,2
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,4,2
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,0,3
U.S.A.,1.1093999999999997,6,1
U.S.A.,1.1093999999999997,0,4
U.S.A.,1.1093999999999997,7,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,5,2
U.S.A.,1.1093999999999997,1,3
U.S.A.,1.1093999999999997,3,2
U.S.A.,1.1093999999999997,6,3
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,6,2
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,1,3
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,3,2
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,2,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,1,3
U.S.A.,1.1093999999999997,3,4
U.S.A.,1.1093999999999997,5,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,6,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,1,2
U.S.A.,1.1093999999999997,3,3
U.S.A.,1.1093999999999997,0,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,0,3
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,1,4
U.S.A.,1.1093999999999997,5,3
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,6,4
U.S.A.,1.1093999999999997,4,4
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,4,3
U.S.A.,1.1093999999999997,3,4
Canada,0.9774,9,2
Canada,0.9774,9,3
Canada,0.9774,7,3
Canada,0.9774,6,2
Canada,0.9774,9,3
Canada,0.9774,5,2
Canada,0.9774,7,3
Canada,0.9774,2,1
Canada,0.9774,3,3
Canada,0.9774,8,3
Canada,0.9774,5,3
Canada,0.9774,3,4
Canada,0.9774,4,2
Canada,0.9774,9,3
Canada,0.9774,5,4
Canada,0.9774,7,3
Canada,0.9774,6,2
Canada,0.9774,6,4
Canada,0.9774,6,3
Canada,0.9774,7,3
Canada,0.9774,7,4
Canada,0.9774,4,3
Canada,0.9774,4,2
Canada,0.9774,5,3
Canada,0.9774,4,2
Canada,0.9774,9,3
Canada,0.9774,8,3
Canada,0.9774,7,2
Canada,0.9774,9,2
Canada,0.9774,9,2
Canada,0.9774,9,2
Canada,0.9774,6,3
Canada,0.9774,8,1
Canada,0.9774,6,3
Canada,0.9774,5,3
Canada,0.9774,5,2
Canada,0.9774,6,3
Canada,0.9774,7,4
Canada,0.9774,4,3
Canada,0.9774,4,4
Canada,0.9774,6,4
Canada,0.9774,6,3
Canada,0.9774,6,3
Canada,0.9774,6,2
Canada,0.9774,1,4
Canada,0.9774,3,3
Canada,0.9774,0,3
Canada,0.9774,7,3
Canada,0.9774,7,3
Canada,0.9774,5,3
Canada,0.9774,2,3
Canada,0.9774,3,1
Canada,0.9774,5,3
Canada,0.9774,4,1
Canada,0.9774,7,4
Canada,0.9774,1,2
Canada,0.9774,9,3
Canada,0.9774,4,2
Canada,0.9774,4,2
Canada,0.9774,7,3
Canada,0.9774,9,2
Canada,0.9774,7,3
Canada,0.9774,9,4
Canada,0.9774,9,2
Canada,0.9774,9,4
Canada,0.9774,3,2
Canada,0.9774,6,2
Canada,0.9774,9,3
Canada,0.9774,4,3
Canada,0.9774,7,3
Canada,0.9774,8,2
Canada,0.9774,9,2
Canada,0.9774,5,2
Canada,0.9774,5,3
Canada,0.9774,8,3
Canada,0.9774,8,3
Canada,0.9774,3,4
Canada,0.9774,5,2
Canada,0.9774,4,4
Canada,0.9774,8,4
Canada,0.9774,9,4
Canada,0.9774,4,3
Canada,0.9774,2,3
Canada,0.9774,1,4
Canada,0.9774,2,3
Canada,0.9774,0,2
Canada,0.9774,0,4
Canada,0.9774,5,3
Canada,0.9774,1,3
Canada,0.9774,9,2
Canada,0.9774,7,3
Canada,0.9774,4,3
Canada,0.9774,7,4
Canada,0.9774,0,4
Canada,0.9774,5,3
Canada,0.9774,7,4
Canada,0.9774,1,3
Canada,0.9774,1,4
Canada,0.9774,5,4
Canada,0.9774,4,4
Canada,0.9774,5,4
Canada,0.9774,1,3
Canada,0.9774,9,2
Canada,0.9774,9,2
Canada,0.9774,8,4
Canada,0.9774,2,4
Canada,0.9774,6,3
Canada,0.9774,0,3
Canada,0.9774,1,4
Canada,0.9774,5,4
Canada,0.9774,4,4
Canada,0.9774,1,3
Canada,0.9774,5,3
Canada,0.9774,7,3
Canada,0.9774,9,4
Canada,0.9774,7,3
Canada,0.9774,6,4
Canada,0.9774,8,3
Canada,0.9774,9,4
Canada,0.9774,9,3
Canada,0.9774,3,3
Canada,0.9774,7,4
Canada,0.9774,6,4
Canada,0.9774,6,4
Canada,0.9774,6,4
Canada,0.9774,6,4
Canada,0.9774,7,4
Canada,0.9774,4,4
Canada,0.9774,3,4
Canada,0.9774,5,4
Canada,0.9774,2,2
Canada,0.9774,2,4
Canada,0.9774,5,3
Canada,0.9774,2,3
Canada,0.9774,6,3
Canada,0.9774,2,3
Canada,0.9774,8,3
Canada,0.9774,4,3
Canada,0.9774,6,3
Canada,0.9774,7,3
Canada,0.9774,4,3
Canada,0.9774,5,3
Canada,0.9774,7,4
Canada,0.9774,8,4
Canada,0.9774,4,3
Canada,0.9774,8,4
Canada,0.9774,4,3
Canada,0.9774,8,2
Canada,0.9774,0,2
Canada,0.9774,3,3
Canada,0.9774,7,3
Canada,0.9774,7,4
Canada,0.9774,6,3
Canada,0.9774,8,4
Canada,0.9774,5,3
Canada,0.9774,9,4
Canada,0.9774,9,4
Canada,0.9774,5,3
Canada,0.9774,6,3
Canada,0.9774,9,1
Canada,0.9774,0,4
Canada,0.9774,9,4
Canada,0.9774,9,3
Canada,0.9774,5,2
Canada,0.9774,2,4
Canada,0.9774,9,4
Canada,0.9774,9,3
Canada,0.9774,7,4
Canada,0.9774,4,3
Canada,0.9774,7,4
Canada,0.9774,5,4
Canada,0.9774,5,3
Canada,0.9774,2,3
Canada,0.9774,4,3
Canada,0.9774,3,3
Canada,0.9774,9,4
Canada,0.9774,5,3
Canada,0.9774,2,3
Canada,0.9774,3,2
Canada,0.9774,0,3
Japan,1.4734,1,3
Japan,1.4734,2,4
Japan,1.4734,3,3
Japan,1.4734,7,3
Japan,1.4734,5,3
Japan,1.4734,6,3
Japan,1.4734,7,3
Japan,1.4734,0,2
Japan,1.4734,4,2
Japan,1.4734,5,3
Japan,1.4734,2,3
Japan,1.4734,2,3
Japan,1.4734,9,3
Japan,1.4734,3,4
Japan,1.4734,2,1
Japan,1.4734,1,2
Japan,1.4734,3,3
Japan,1.4734,1,2
Japan,1.4734,2,3
Japan,1.4734,3,3
Japan,1.4734,9,4
Japan,1.4734,9,3
Japan,1.4734,1,2
Japan,1.4734,4,3
Japan,1.4734,4,3
Japan,1.4734,1,3
Japan,1.4734,8,4
Japan,1.4734,9,3
Japan,1.4734,4,2
Japan,1.4734,4,3
Japan,1.4734,9,4
Japan,1.4734,5,3
Japan,1.4734,0,3
Japan,1.4734,6,3
Japan,1.4734,9,3
Japan,1.4734,4,2
Japan,1.4734,6,4
Japan,1.4734,1,2
Japan,1.4734,4,3
Japan,1.4734,5,4
Japan,1.4734,3,4
Japan,1.4734,6,3
Japan,1.4734,0,2
Japan,1.4734,6,2
Japan,1.4734,6,3
Japan,1.4734,0,2
Japan,1.4734,8,3
Japan,1.4734,3,2
Japan,1.4734,5,3
Japan,1.4734,3,4
Japan,1.4734,4,4
Japan,1.4734,2,2
Japan,1.4734,3,2
Japan,1.4734,1,3
Japan,1.4734,2,3
Japan,1.4734,5,4
Japan,1.4734,9,3
Japan,1.4734,0,3
Japan,1.4734,1,3
Japan,1.4734,5,4
Japan,1.4734,3,2
Japan,1.4734,3,2
Japan,1.4734,2,4
Japan,1.4734,5,3
Japan,1.4734,4,3
Japan,1.4734,4,3
Japan,1.4734,9,2
Japan,1.4734,6,3
Japan,1.4734,5,3
Japan,1.4734,7,4
Japan,1.4734,1,3
Japan,1.4734,5,3
Japan,1.4734,7,3
Japan,1.4734,4,3
Japan,1.4734,6,3
Japan,1.4734,9,2
Japan,1.4734,2,3
Japan,1.4734,8,3
Japan,1.4734,9,3
Japan,1.4734,9,4
Japan,1.4734,9,3
Japan,1.4734,9,3
Japan,1.4734,5,3
Japan,1.4734,9,4
Japan,1.4734,9,3
Japan,1.4734,5,4
Japan,1.4734,2,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,3,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,6,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,3,2
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,0,4
Mexico,-0.8206000000000001,7,3
Mexico,-0.8206000000000001,7,3
Mexico,-0.8206000000000001,8,4
Mexico,-0.8206000000000001,5,2
Mexico,-0.8206000000000001,9,4
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,9,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,5,4
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,7,2
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,6,2
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,8,4
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,7,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,6,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,5,2
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,3,2
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,0,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,0,2
Mexico,-0.8206000000000001,7,2
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,6,4
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,5,2
Mexico,-0.8206000000000001,7,2
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,5,2
Mexico,-0.8206000000000001,8,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,1,4
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,9,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,0,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,9,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,5,4
Mexico,-0.8206000000000001,3,2
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,8,3
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,0,3
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,0,2
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,7,4
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,9,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,5,4
Mexico,-0.8206000000000001,3,2
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,3,4
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,2
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,6,4
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,8,4
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,4,4
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,6,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,4,2
Mexico,-0.8206000000000001,1,2
Mexico,-0.8206000000000001,1,4
Mexico,-0.8206000000000001,1,3
Mexico,-0.8206000000000001,4,3
Mexico,-0.8206000000000001,2,4
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,5,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,3,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,2,3
Mexico,-0.8206000000000001,1,2
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,7,2
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,2
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,3,2
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,0,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,5,2
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,3,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,3,3
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,3,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,2
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,3,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,4,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,6,3
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,7,3
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,6,4
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,5,4
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,1
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,5,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,7,1
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,7,4
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,0,1
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,2,1
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,0,4
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,2,4
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,1,1
S. Africa,-0.8166000000000001,2,2
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,0,3
S. Africa,-0.8166000000000001,0,2
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,2,3
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,4,3
S. Africa,-0.8166000000000001,1,4
S. Africa,-0.8166000000000001,1,2
S. Africa,-0.8166000000000001,1,3
S. Africa,-0.8166000000000001,1,4
